"itemid","name","image","description","price","stock","module","info1","info2","info3","info4","input_needed","can_use_item","delete_after_use","catid","status","itemlimit"
"122","Lechuza Boreal","migrated/Objetos____Criaturas____Lechuza_Boreal.jpg","Estas inteligentes criaturas llevan siglos siendo entrenadas para llevar cartas de un mago a otro.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"123","Lechuza Campestre","migrated/Objetos____Criaturas____Lechuza_Campestre.jpg","Estas inteligentes criaturas llevan siglos siendo entrenadas para llevar cartas de un mago a otro.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"124","Lechuza Común","migrated/Objetos____Criaturas____Lechuza_Comun.jpg","Estas inteligentes criaturas llevan siglos siendo entrenadas para llevar cartas de un mago a otro.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"125","Lechuza Maori","migrated/Objetos____Criaturas____Lechuza_Maori.jpg","Estas inteligentes criaturas llevan siglos siendo entrenadas para llevar cartas de un mago a otro.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"126","Lechuza Nevada","migrated/Objetos____Criaturas____Lechuza_Nevada.jpg","Estas inteligentes criaturas llevan siglos siendo entrenadas para llevar cartas de un mago a otro.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"127","Lechuza Tenebrosa","migrated/Objetos____Criaturas____Lechuza_Tenebrosa.jpg","Estas inteligentes criaturas llevan siglos siendo entrenadas para llevar cartas de un mago a otro.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"128","Lobo","migrated/Objetos____Criaturas____Lobo.png","Los lobos son conocidos por su agudo sentido del olfato, excelente oído, y visión binocular. Tienen un peludo pelaje gris o café oxido.","400","999","0","0","0","0","0","0","0","0","3","0","0"
"129","Mapache","migrated/Objetos____Criaturas____Mapache.png","Los mapaches son distinguidos por una mascara negra a través de sus ojos y una cola mullida con cuatro hasta diez anillos. Son animales omnívoros y oportunistas.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"130","Micropuffpigmeo","migrated/Objetos____Criaturas____Micropuffpigmeo.jpg","Es un Puffskein en miniatura, parecen pequeñas bolas esponjosas que ruedan alrededor y gritan.","500","999","0","0","0","0","0","0","0","0","3","0","0"
"131","Mini Dragón","migrated/Objetos____Criaturas____Mini_Dragon.png","Un pequeño dragón, no mide más que la palma de la mano de un niño pequeño. Cuidado que sus llamas queman y sus dientes son filosos.","900","999","0","0","0","0","0","0","0","0","3","0","0"
"132","Mooncalf","migrated/Objetos____Criaturas____Mooncalf.png","El Mooncalf es una criatura tímida que sólo sale de su madriguera durante la luna llena.","500","999","0","0","0","0","0","0","0","0","3","0","0"
"133","Murciélago albino","migrated/Objetos____Criaturas____Murcielago_albino.png","Especie de murciélago de pelaje blanco nieve y nariz y orejas amarillas. Es pequeño, mide solamente de 3-4 centímetros y es el único miembro del género Ectophylla. Se alimenta de frutas.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"134","Murtlap","migrated/Objetos____Criaturas____Murtlap.png","Una criatura con forma de rata que se encuentra en zonas costeras del Reino Unido. Tiene una excrecencia sobre el lomo que se asemeja a una anémona de mar. Los murtlaps comen crustáceos; también le hincan el diente a los pies de cualquiera lo bastante ton","500","999","0","0","0","0","0","0","0","0","3","0","0"
"135","Nutria","migrated/Objetos____Criaturas____Nutria.png","Las nutrias son animales dóciles que no suelen atacar sin previo aviso. Son territoriales y pueden tener alguna pelea con miembros de su propia especie, pero normalmente conviven con animales de otras especies sin problemas.","300","999","0","0","0","0","0","0","0","0","3","0","0"
"136","Quetzal","migrated/Objetos____Criaturas____Quetzal.png","Colorida ave con plumaje tornasol posee un penacho en su cabeza, es considerada sagrada en su cultura.","300","999","0","0","0","0","0","0","0","0","3","0","0"
"137","Panda Rojo","migrated/Objetos____Criaturas____Panda_Rojo.png","El panda rojo es una criatura solitaria que se encuentran en las montañas de Asia central.Este animal pasa la mayor parte del tiempo en los árboles, donde incluso duerme.","0","0","0","0","0","0","0","0","0","0","3","0","0"
"138","Pato","migrated/Objetos____Criaturas____Pato.png","Ave, que por lo general, vive cerca del agua (es palmípeda: cuenta con los dedos unidos para nadar con mayor facilidad), cuyas patas son cortas y su pico de punta ancha.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"139","Perro Boxer","migrated/Objetos____Criaturas____Perro_Boxer.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"140","Perro Caniche","migrated/Objetos____Criaturas____Perro_Caniche.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"141","Perro Cavalier Spaniel","migrated/Objetos____Criaturas____Perro_Cavalier_Spaniel.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"142","Perro Corgi","migrated/Objetos____Criaturas____Perro_Corgi.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"143","Perro Dalmata","migrated/Objetos____Criaturas____Perro_Dalmata.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"144","Perro Doberman","migrated/Objetos____Criaturas____Perro_Doberman.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"145","Perro Husky Siberiano","migrated/Objetos____Criaturas____Perro_Husky_Siberiano.jpg","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"146","Perro Labrador","migrated/Objetos____Criaturas____Perro_Labrador.jpg","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"147","Perro Pastor Alemán","migrated/Objetos____Criaturas____Perro_Pastor_Aleman.jpg","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"148","Perro Pinscher Miniatura","migrated/Objetos____Criaturas____Perro_Pinscher_Miniatura.jpg","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"149","Perro Poodle","migrated/Objetos____Criaturas____Perro_Poodle.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"150","Perro Pomerania","migrated/Objetos____Criaturas____Perro_Pomerania.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"151","Perro Pug","migrated/Objetos____Criaturas____Perro_Pug.jpg","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"152","Perro Samoyedo","migrated/Objetos____Criaturas____Perro_Samoyedo.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"153","Perro San Bernardo","migrated/Objetos____Criaturas____Perro_San_Bernardo.png","Los perros son uno de los animales de compañía más populares del mundo. Tienen una gran relación con los humanos, y entre tales relaciones se incluyen servir como animales de compañía, animales de guardia, etc.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"154","Pez ángel emperador","migrated/Objetos____Criaturas____Pez_angel_emperador.png","Pequeños animales acuáticos, recubiertos por escamas y dotados de adaptaciones específicas para el nado como son las aletas.","100","999","0","0","0","0","0","0","0","0","3","0","0"
"155","Pez dorado","migrated/Objetos____Criaturas____Pez_dorado.png","Pequeños animales acuáticos, recubiertos por escamas y dotados de adaptaciones específicas para el nado como son las aletas.","100","999","0","0","0","0","0","0","0","0","3","0","0"
"156","Pez payaso","migrated/Objetos____Criaturas____Pez_payaso.png","Pequeños animales acuáticos, recubiertos por escamas y dotados de adaptaciones específicas para el nado como son las aletas.","100","999","0","0","0","0","0","0","0","0","3","0","0"
"157","Pitón bola","migrated/Objetos____Criaturas____Piton_bola.png","Su nombre viene por su curioso comportamiento de defensa, ya que ante las amenazas reacciona enroscándose en forma de bola y escondiendo la cabeza entre sus anillos. Es una especie muy tímida, de carácter inofensivo y poco agresivo.","350","999","0","0","0","0","0","0","0","0","3","0","0"
"158","Porlock","migrated/Objetos____Criaturas____Porlock.png","Guardián de caballos nativo de Inglaterra y el sur de Irlanda.","500","999","0","0","0","0","0","0","0","0","3","0","0"
"159","Ramora","migrated/Objetos____Criaturas____Ramora.png","Pez plateado nativo del Océano Índico que tiene un fuerte poder mágico para anclar los barcos en su lugar.","500","999","0","0","0","0","0","0","0","0","3","0","0"
"160","Ranita","migrated/Objetos____Criaturas____Ranita.png","Anfibio arborícola de no más de 5 cm de tamaño que vive en territorios con agua permanente y gran vegetación. Es insectívora, de actividad principalmente nocturna y una gran trepadora.","200","999","0","0","0","0","0","0","0","0","3","0","0"
"161","Ratón","migrated/Objetos____Criaturas____Raton.png","Roedor de pequeño tamaño con hocico ligeramente alargado, los ojos pequeños y negros, las orejas redondeadas y largos bigotes. Su cola mide prácticamente la mitad de la longitud total.","200","999","0","0","0","0","0","0","0","0","3","0","0"
"162","Salamandra de fuego","migrated/Objetos____Criaturas____Salamandra_de_fuego.jpg","Un pequeño anfibio que vive en lugares muy calientes y se alimenta de llamas.","700","999","0","0","0","0","0","0","0","0","3","0","0"
"163","Sapo","migrated/Objetos____Criaturas____Sapo.png","Un reptil verde que come bichos.","250","999","0","0","0","0","0","0","0","0","3","0","0"
"164","Serpiente del maíz","migrated/Objetos____Criaturas____Serpiente_del_maiz.png","Serpiente popular en el mercado de mascotas, quizás por ser más pequeña y dócil que otras y por no poseer veneno.","0","0","0","0","0","0","0","0","0","0","3","0","0"
"165","Tarántula","migrated/Objetos____Criaturas____Tarantula.png","Arañas más grandes de la familia licósidos cuya alimentación está basada en diversos insectos, saltamontes y cucarachas, hasta roedores. Inofensivas para los humanos.","350","999","0","0","0","0","0","0","0","0","3","0","0"
"166","Tigre","migrated/Objetos____Criaturas____Tigre.png","Este felino de gran tamaño es considerado peligroso y no puede ser llevado como mascota a Hogwarts bajo ningún motivo y debes tener una mansión para custodiarlo.","1500","999","0","0","0","0","0","0","0","0","3","0","0"
"167","Zorro","migrated/Objetos____Criaturas____Zorro.png","Un pequeño cánido de pelaje rojizo.","300","999","0","0","0","0","0","0","0","0","3","0","0"
"168","Botas de Crecimiento","migrated/Objetos____Estudiantes____Botas_de_Crecimiento.png","Botas que se adaptan al crecimiento del usuario, evitando tener que cambiarlas en caso de que queden chicas.","60","999","0","0","0","0","0","0","0","0","4","0","0"
"169","Bufanda de Gryffindor","migrated/Objetos____Estudiantes____Bufanda_de_Gryffindor.jpg","Bufanda de la emblemática casa de los Leones. Con sus colores Rojo y Oro.","80","999","0","0","0","0","0","0","0","0","4","0","0"
